Index,blue,green,red,nir08,swir16,swir22,image_date,days_offset
7866,9248.5,9856.0,9989.0,14756.5,11954.0,9654.5,2015-04-19T07:49:59.363170Z,3.0
7863,8605.0,9584.0,9399.5,17432.0,14713.0,11685.5,2015-04-21T08:28:48.302053Z,1.0
7860,8539.0,9110.0,9334.5,12852.0,12808.5,10990.5,2012-03-26T08:29:44.992442Z,59.0
7858,8539.0,9110.0,9334.5,12852.0,12808.5,10990.5,2012-03-26T08:29:44.992442Z,9.0
7849,8166.5,8883.0,8618.5,16082.5,12499.0,10010.0,2015-04-11T07:50:32.380014Z,11.0
7851,,,,,,,,
7845,8786.0,9825.5,9998.5,15108.5,15360.5,12898.5,2015-05-02T08:08:06.851221Z,11.0
7870,8338.5,8805.0,9033.0,12467.5,11731.0,10034.5,2013-04-30T08:31:32.131761Z,19.0
7869,10823.0,11665.0,11305.0,15746.0,13373.0,11260.0,2015-04-19T07:50:23.312430Z,4.0
7856,7818.5,8502.5,8283.5,7893.5,7618.0,7520.0,2015-05-02T08:08:06.851221Z,10.0
7871,8713.0,9294.5,9291.0,12787.0,11662.0,9994.0,2013-05-16T08:31:29.731954Z,7.0
7875,8283.0,8697.5,8810.5,12435.0,10988.5,9629.5,2013-09-05T08:31:09.616500Z,7.0
7874,8668.5,9095.5,9125.0,12335.0,10635.0,9395.0,2013-08-04T08:30:52.728839Z,3.0
7864,,,,,,,,
7873,8963.5,10107.5,10396.5,14336.5,13922.0,12148.0,2015-04-23T08:14:49.748354Z,0.0
7879,9860.0,11116.5,12144.0,15289.5,17676.5,14414.0,2015-04-20T08:34:26.857659Z,3.0
7881,8328.5,9361.0,9462.0,14921.0,14064.5,11359.0,2015-04-23T08:14:25.806485Z,1.0
7882,8940.5,10544.5,11008.5,17307.5,17329.5,13643.5,2015-04-23T08:14:25.806485Z,1.0
7878,9799.0,10678.0,10882.5,14052.0,15330.5,13224.5,2014-01-20T08:26:07.462545Z,3.0
7867,9061.5,9773.5,10552.5,14049.5,14565.0,12253.5,2015-05-03T08:01:38.819573Z,11.0
7886,8588.5,9576.0,9495.0,16276.5,12551.0,9917.0,2015-04-28T07:43:52.489419Z,0.0
7889,8285.0,9213.5,9710.0,14434.0,14150.5,11234.0,2015-04-25T08:01:38.779664Z,3.0
7872,8134.5,8470.0,8633.0,11473.5,10108.0,8721.5,2013-06-17T08:31:16.432424Z,11.0
7868,8268.5,9406.5,9301.5,16447.5,13815.0,10993.0,2015-04-11T07:49:44.487804Z,12.0
7892,7776.5,8002.0,7859.0,9053.0,8310.0,7845.5,2015-07-01T08:35:00.939479Z,6.0
7895,8789.5,9376.5,9584.5,13624.5,12583.0,10508.0,2015-10-05T08:35:38.596148Z,4.0
7880,7690.0,8404.0,8269.0,13436.0,9962.0,8559.0,2015-05-07T08:28:09.091900Z,14.0
7876,8283.0,8697.5,8810.5,12435.0,10988.5,9629.5,2013-09-05T08:31:09.616500Z,21.0
7883,8859.0,9652.0,10200.5,14955.5,15890.5,12926.0,2015-05-07T08:28:09.091900Z,10.0
7877,,,,,,,,
7896,8283.0,9784.0,9962.5,14815.0,13026.0,10991.5,2015-04-30T08:20:54.551369Z,1.0
7887,7818.5,8502.5,8283.5,7893.5,7618.0,7520.0,2015-05-02T08:08:06.851221Z,4.0
7897,8005.0,8782.5,8569.0,11786.0,10265.5,9020.5,2015-05-02T08:08:06.851221Z,3.0
7890,8383.0,9083.5,9036.5,13802.0,11270.5,9412.0,2015-04-22T08:22:05.573637Z,6.0
7898,8606.0,9475.5,9993.5,13908.5,14364.0,12100.5,2015-05-02T08:07:42.900880Z,3.0
7891,7983.0,9046.5,8498.5,7856.5,7930.5,7901.5,2015-04-26T08:45:41.546917Z,3.0
7885,8403.5,9198.0,9414.0,14081.5,14130.0,11818.0,2015-05-02T08:07:42.900880Z,4.0
7903,8758.0,9885.0,10136.5,15465.0,16038.0,13006.0,2015-05-02T08:07:42.900880Z,3.0
7888,8278.0,8923.0,8814.0,9492.5,8440.0,8098.5,2015-05-02T08:07:42.900880Z,4.0
7902,8481.0,9323.0,9603.5,14698.5,15216.0,12106.0,2015-05-02T08:07:42.900880Z,3.0
7905,8654.0,9867.0,10613.5,13916.0,15645.0,13277.5,2015-05-02T08:08:06.851221Z,3.0
7907,8452.0,9403.0,9851.0,12616.5,13779.0,11708.0,2015-05-02T08:08:06.851221Z,3.0
7906,8851.0,9725.5,10419.5,14325.5,15732.5,13319.5,2015-05-02T08:08:06.851221Z,3.0
7904,8786.0,9825.5,9998.5,15108.5,15360.5,12898.5,2015-05-02T08:08:06.851221Z,3.0
7884,8664.5,9753.0,9899.5,13247.5,11102.0,9584.5,2015-05-05T07:50:05.565567Z,7.0
7893,,,,,,,,
7910,8679.0,9135.5,9343.0,13182.5,13690.0,11266.5,2015-05-02T08:07:42.900880Z,2.0
7894,8328.0,8777.5,8995.0,12321.0,11179.0,9590.0,2015-08-10T08:35:27.081309Z,17.0
7908,8573.5,9750.5,9184.0,10308.0,9326.5,8538.5,2015-04-30T08:20:54.551369Z,1.0
7899,8727.5,9872.5,9950.0,16777.5,15991.5,12663.5,2015-04-27T07:50:03.383730Z,2.0
7909,8487.5,9638.5,9880.0,17075.0,15428.5,11821.0,2015-04-25T08:01:38.779664Z,4.0
7901,8996.0,9929.0,10322.5,13038.0,14853.0,12304.0,2015-05-03T08:02:02.765840Z,4.0
7916,8806.0,9344.0,9413.5,10209.5,8333.0,8135.0,2015-05-03T08:02:02.765840Z,1.0
7913,8339.5,9174.0,9645.5,14913.0,14157.0,11190.5,2015-05-04T07:55:42.961621Z,3.0
7921,8691.0,9516.0,10026.0,15056.5,15909.5,12357.0,2015-05-04T07:55:42.961621Z,1.0
7928,8402.5,9118.5,9121.5,13908.5,12852.5,10731.5,2015-05-02T08:08:06.851221Z,3.0
7923,8015.0,8848.5,8800.5,14435.5,11916.5,10116.0,2015-05-02T08:08:06.851221Z,3.0
7917,9073.5,9876.5,10203.0,14421.5,13826.0,11517.5,2015-05-03T08:02:02.765840Z,1.0
7915,8937.0,9850.0,10706.0,13331.0,15080.0,12950.0,2015-05-03T08:01:38.819573Z,1.0
7922,8425.0,9169.0,9442.5,11865.0,12760.5,10929.0,2015-05-04T07:55:42.961621Z,1.0
7914,8388.5,9276.5,9190.5,13068.0,11854.0,9778.5,2015-05-04T07:56:06.903489Z,0.0
7926,8874.0,10156.5,11002.0,12399.0,12586.0,10910.5,2015-05-05T07:50:05.565567Z,0.0
7912,8328.5,9207.0,9302.0,14678.0,14233.0,10841.5,2015-05-05T07:50:05.565567Z,5.0
7929,8005.0,8782.5,8569.0,11786.0,10265.5,9020.5,2015-05-02T08:08:06.851221Z,4.0
7934,8425.5,9306.5,9589.0,14685.0,15191.0,12057.5,2015-05-02T08:08:06.851221Z,4.0
7932,9686.5,10730.0,11150.0,12901.0,12508.5,11105.5,2015-05-05T07:50:05.565567Z,1.0
7933,9052.0,9940.5,10077.0,11889.5,11179.5,9792.5,2015-05-03T08:02:02.765840Z,3.0
7936,8784.0,9899.0,10150.5,15443.0,16057.0,12998.0,2015-05-02T08:08:06.851221Z,4.0
7935,7818.5,8502.5,8283.5,7893.5,7618.0,7520.0,2015-05-02T08:08:06.851221Z,4.0
7938,9037.0,10244.0,11160.5,15683.0,17155.0,13780.5,2015-05-03T08:02:02.765840Z,3.0
7937,8711.0,9503.0,10534.0,13819.0,16001.0,13048.0,2015-05-03T08:02:02.765840Z,3.0
7939,8786.0,9825.5,9998.5,15108.5,15360.5,12898.5,2015-05-02T08:08:06.851221Z,4.0
7930,8202.0,8825.0,8866.0,12567.5,11355.0,9691.0,2015-05-05T07:50:29.514843Z,1.0
7940,8608.0,9517.0,9440.0,17845.0,14279.0,10921.0,2011-04-02T08:22:39.626447Z,2.0
7941,8672.5,9520.0,9574.5,16329.5,13764.0,10611.0,2011-08-24T08:22:26.063955Z,1.0
7946,,,,,,,,
7943,8918.5,9989.0,9796.0,20064.0,14641.5,11452.5,2011-10-27T08:22:24.251855Z,1.0
7942,8632.0,9608.0,9515.0,18011.0,14098.0,11110.5,2011-09-25T08:22:17.598291Z,5.0
7924,,,,,,,,
7925,,,,,,,,
7947,,,,,,,,
7948,,,,,,,,
7950,9525.5,10912.0,11683.5,16737.5,15258.5,12537.5,2012-09-11T08:24:27.159777Z,1.0
7945,8638.0,9681.0,9598.0,17887.0,14316.5,11002.0,2012-03-19T08:23:34.100277Z,14.0
7954,8679.5,9571.0,9326.5,17938.5,13819.0,10561.0,2013-02-18T08:25:13.750230Z,6.0
7953,9100.0,10066.0,9735.0,20270.0,14785.0,10681.0,2013-02-02T08:25:15.429750Z,4.0
7960,8874.0,10135.0,10591.5,17653.0,15555.0,12360.0,2013-09-22T08:30:57.436058Z,1.0
7949,,,,,,,,
7956,8461.0,9439.0,9391.0,15983.0,13645.5,10792.0,2013-04-07T08:25:29.058011Z,1.0
7962,8353.0,9642.5,9441.0,18028.0,13008.5,10395.0,2015-06-23T07:43:54.354835Z,7.0
7957,8509.5,9417.0,9745.0,14993.0,14788.5,11924.5,2013-06-18T08:30:59.153519Z,15.0
7952,,,,,,,,
7951,9217.0,10406.0,10639.0,18141.0,14945.0,11848.0,2012-09-27T08:25:00.753621Z,11.0
7958,8637.5,9813.5,10500.0,15326.5,14759.5,12079.5,2013-07-20T08:31:24.045407Z,9.0
7966,8721.0,9513.0,9420.0,16381.5,13884.0,10632.0,2014-04-10T08:26:02.767428Z,3.0
7963,8451.5,9637.5,9336.0,20061.0,13455.5,10535.0,2014-01-12T08:30:39.571161Z,8.0
7961,,,,,,,,
7970,9889.0,11813.0,12516.0,19625.5,19973.5,16069.0,2014-09-09T08:29:11.204115Z,5.0
7969,8801.0,9649.5,10532.5,14225.5,16325.5,13165.0,2014-07-23T08:29:19.161982Z,8.0
7971,8686.5,9593.5,9802.5,16762.5,15035.0,12225.0,2014-09-25T08:29:31.337564Z,7.0
7964,,,,,,,,
7973,8416.0,9323.0,9733.0,14511.0,14050.5,11316.0,2015-05-05T07:50:05.565567Z,2.0
7965,8195.5,9201.5,9046.0,18602.0,13304.5,10284.0,2014-03-17T08:29:31.206242Z,7.0
7967,8512.0,9277.5,9637.5,15496.0,14285.0,11001.0,2014-05-12T08:26:44.119804Z,7.0
7975,8395.0,9516.5,9817.0,13913.0,12855.5,10711.0,2015-07-26T08:28:38.917216Z,3.0
7978,8622.5,10140.5,10250.5,18613.5,14356.5,11542.5,2015-12-01T08:29:35.492025Z,2.0
7979,8692.0,9557.0,9820.0,13950.0,14093.0,11458.5,2015-05-03T08:02:02.765840Z,4.0
7972,8447.0,9667.0,9901.0,18807.5,15613.5,11746.5,2015-02-16T08:29:15.113855Z,10.0
7981,9118.5,10534.0,10963.5,14928.5,15271.5,12622.5,2015-05-09T08:14:33.893595Z,2.0
7927,8664.0,9519.0,9944.0,14957.0,14438.0,11937.0,2015-05-05T07:49:41.617898Z,0.0
7980,8383.5,9557.0,9951.0,14668.0,14331.0,11946.0,2015-05-09T08:14:09.947490Z,2.0
7900,8987.0,9923.5,10611.5,13965.5,16486.0,13761.0,2015-05-03T08:01:38.819573Z,4.0
7911,8542.5,9392.0,9508.5,14189.0,13008.0,10756.5,2015-05-04T07:56:06.903489Z,4.0
7974,,,,,,,,
7984,9153.5,10922.5,11893.5,17308.0,18272.5,14500.5,2015-05-09T08:14:09.947490Z,1.0
7976,8604.0,9762.0,10003.5,15083.0,14731.5,11903.0,2015-09-04T08:28:53.908916Z,8.0
7985,9514.0,10274.0,10244.5,14530.5,13168.0,10701.0,2015-05-12T07:55:57.774098Z,2.0
7977,,,,,,,,
7983,8611.0,9667.0,10005.0,15599.0,13313.0,10578.0,2015-05-05T07:50:05.565567Z,2.0
7982,,,,,,,,
7955,8773.0,9708.5,9531.5,18165.0,14224.0,10802.0,2013-03-06T08:25:35.356435Z,5.0
7944,8890.0,9988.0,10079.0,20395.5,14717.5,11555.0,2011-11-12T08:22:58.934144Z,4.0
7994,9475.0,10542.0,10377.0,9342.0,8168.0,8030.0,2015-05-12T07:57:09.622336Z,1.0
7987,8291.0,9285.5,9352.0,15178.0,13192.0,10732.5,2015-05-13T07:48:35.470986Z,2.0
7988,8063.0,8769.5,8425.0,15261.0,11917.0,9734.5,2015-05-04T07:55:19.019752Z,7.0
7992,8885.0,10249.5,10873.0,15618.0,16702.0,13455.5,2015-05-18T08:07:32.367813Z,7.0
7993,9199.0,10627.0,11618.5,14338.5,14865.0,13300.0,2015-05-18T08:08:20.268495Z,7.0
7991,7730.0,8609.0,8419.0,8394.0,8154.0,7915.5,2015-05-18T08:07:56.318154Z,7.0
7989,7981.0,9015.0,9050.0,16666.5,13472.0,10378.0,2015-05-04T07:54:55.077883Z,7.0
7995,8211.0,9381.5,8947.0,18325.0,14343.0,10826.0,2015-05-13T07:50:35.197275Z,2.0
7986,9808.0,10587.0,10037.0,9194.0,8780.0,8643.0,2015-05-17T08:14:56.134954Z,6.0
7990,8692.5,9832.0,10525.0,14903.0,16192.0,12674.0,2015-05-18T08:07:32.367813Z,7.0
7959,8874.0,10032.5,10356.5,17447.5,15793.5,12627.5,2013-09-06T08:31:04.444825Z,8.0
7998,8185.0,8880.5,8809.5,13881.0,12186.0,10085.0,2015-05-04T07:55:19.019752Z,7.0
7996,8246.5,9051.5,9145.5,14529.0,12971.5,10465.5,2015-05-07T08:28:33.046477Z,4.0
7999,7748.5,8310.0,8276.5,11666.5,9583.0,8481.5,2013-06-09T08:37:14.619510Z,6.0
8004,8389.5,9550.5,9931.5,14924.0,15357.0,12347.5,2015-05-11T08:01:22.844815Z,1.0
7918,9270.0,9896.0,10796.0,13165.0,16463.0,15205.0,2015-05-10T08:07:30.168002Z,5.0
7920,9241.5,9912.0,10175.0,13424.5,12255.5,10405.0,2015-05-10T08:07:30.168002Z,5.0
7919,9080.5,9903.5,10154.0,14188.0,12795.0,10420.0,2015-05-10T08:07:30.168002Z,5.0
7931,9052.0,9722.5,9700.0,13001.0,12114.0,9796.0,2015-05-10T08:07:30.168002Z,4.0
8005,8291.5,9870.0,9675.5,13006.5,11556.5,9777.0,2015-05-13T07:48:59.412855Z,1.0
8007,8095.0,8831.0,8601.5,12430.5,10949.0,9528.5,2015-05-13T07:48:59.412855Z,1.0
8008,9993.0,11479.0,12270.5,18564.5,18582.5,15359.0,2015-05-13T07:48:35.470986Z,1.0
7997,9784.5,11520.0,13095.5,16469.0,17561.0,15211.5,2015-05-06T08:34:33.819066Z,5.0
8001,8442.0,9837.5,10080.5,13521.5,12716.5,11000.5,2015-05-16T08:20:40.904479Z,4.0
8002,8137.5,8973.5,8900.0,11825.5,10652.5,9357.0,2015-05-18T08:07:56.318154Z,6.0
8006,8511.5,9230.0,8952.0,17407.5,12883.5,9640.0,2015-05-05T07:49:17.671698Z,7.0
7968,,,,,,,,
8000,,,,,,,,
8020,9112.5,10180.5,10962.5,15215.5,17290.5,13862.0,2015-05-07T08:28:33.046477Z,5.0
8016,8171.5,9005.0,9332.0,13435.0,11459.0,9865.5,2015-05-11T08:02:10.732789Z,1.0
8003,,,,,,,,
8014,7977.0,8728.5,8874.0,12892.0,11468.0,9622.0,2015-05-11T08:02:10.732789Z,1.0
8009,,,,,,,,
8019,8492.0,8854.0,9028.0,12924.0,10811.0,9718.0,2015-05-12T07:56:45.671588Z,0.0
8010,,,,,,,,
8015,8273.5,9631.0,10040.0,13568.5,11255.5,9713.5,2015-05-11T08:02:34.687366Z,1.0
8012,9592.5,10326.5,11447.0,14472.5,17443.0,14149.0,2015-05-19T08:01:46.990094Z,7.0
8022,9914.0,11007.0,12132.5,15260.0,17938.0,14597.0,2011-01-12T08:22:42.948526Z,14.0
8013,8819.5,10029.0,10512.5,15431.0,15603.5,12740.5,2015-05-18T08:07:56.318154Z,6.0
8018,8506.0,9529.0,9983.5,13877.5,13995.0,11346.5,2015-05-04T07:56:30.853831Z,8.0
8024,8825.0,10167.0,10430.5,14230.0,13215.0,11304.0,2015-05-13T07:48:35.470986Z,0.0
8031,9644.0,10126.5,10412.0,12151.5,13382.5,10916.0,2015-05-12T07:55:57.774098Z,1.0
8033,8555.0,9644.0,10518.0,13422.5,13762.5,11260.0,2015-05-11T08:02:34.687366Z,2.0
8029,9873.0,10536.0,11573.5,15149.0,17916.0,14715.0,2015-05-12T07:55:57.774098Z,1.0
8023,9755.0,10758.5,11717.0,14845.0,17859.0,14390.0,2011-03-01T08:22:58.043685Z,6.0
8034,8731.0,9836.0,10070.5,9318.5,9052.0,8540.5,2015-05-11T08:02:34.687366Z,2.0
8030,8062.0,9056.0,9118.0,11309.5,9363.5,8292.0,2015-05-11T08:01:46.790920Z,2.0
8026,8859.0,9825.0,10224.5,16025.5,15554.0,12436.0,2011-08-08T08:22:51.643357Z,41.0
8025,8363.0,10117.0,10702.0,17202.0,16462.0,13250.0,2015-05-13T07:48:59.412855Z,0.0
8032,8708.0,9900.0,10695.5,13310.5,14836.0,12840.0,2015-05-18T08:07:56.318154Z,5.0
8021,8498.0,9490.5,9560.0,13689.0,13774.5,10936.0,2015-05-06T08:34:33.819066Z,6.0
8028,9511.5,10405.0,11281.5,14210.0,16198.0,13924.0,2015-05-05T07:48:53.726757Z,8.0
8035,8308.0,9037.5,9264.0,14745.0,13513.5,10930.0,2015-05-13T07:50:11.246934Z,0.0
8027,9354.0,10194.0,10977.0,14644.5,15833.5,13284.0,2015-05-05T07:49:17.671698Z,8.0
8042,7997.0,8704.5,8720.0,13121.0,11559.0,9572.0,2015-05-13T07:50:11.246934Z,1.0
8011,8585.0,9307.0,9344.0,10085.0,8733.0,8194.0,2015-05-18T08:07:32.367813Z,6.0
8017,8573.5,9750.5,9184.0,10308.0,9326.5,8538.5,2015-04-30T08:20:54.551369Z,12.0
8043,8080.0,9053.5,9150.0,11209.0,10808.0,9506.5,2015-05-11T08:02:58.629235Z,3.0
8044,8287.0,9119.5,9165.0,14114.0,13654.0,10714.0,2015-05-11T08:00:58.902946Z,3.0
8047,8270.0,9415.0,9859.0,12126.0,11519.0,10242.0,2015-05-11T08:02:58.629235Z,3.0
8046,8062.0,9056.0,9118.0,11309.5,9363.5,8292.0,2015-05-11T08:01:46.790920Z,3.0
8040,8928.0,9628.0,10100.0,13648.5,14528.0,12008.0,2015-05-06T08:34:33.819066Z,7.0
8039,9160.0,10187.0,10747.0,14869.0,15676.0,12558.0,2015-05-06T08:34:33.819066Z,7.0
8038,8646.5,10235.5,10637.0,16314.5,15702.5,12682.0,2015-05-20T07:56:23.370980Z,7.0
8037,8610.5,9725.5,9945.0,11957.5,11637.5,10190.5,2015-05-20T07:56:23.370980Z,7.0
8048,10308.0,11223.0,11737.5,14509.0,14729.0,13042.5,2015-05-17T08:15:20.084288Z,3.0
8041,9877.0,10616.5,10850.5,15223.5,14966.5,12182.0,2015-05-19T08:01:46.990094Z,6.0
8054,9228.0,10427.0,11095.5,15875.0,16716.5,13563.5,2013-09-30T08:25:14.443237Z,7.0
8050,8407.0,9382.5,9587.5,15275.0,13726.5,10999.5,2015-05-13T07:50:11.246934Z,2.0
8051,8772.5,10367.0,10616.5,17136.5,15396.5,12541.0,2015-05-20T07:55:59.412167Z,2.0
8045,8264.5,9369.0,9582.0,14182.5,14324.5,12195.5,2015-05-20T07:54:23.619275Z,6.0
8056,9298.0,9927.0,10791.0,13570.5,16527.0,15120.0,2015-05-18T08:07:08.417472Z,1.0
8055,8194.5,9204.0,9570.5,13271.0,13311.0,11423.5,2015-05-20T07:54:47.569616Z,1.0
8036,10246.5,12377.5,13221.5,13589.5,12957.5,11259.0,2015-05-20T07:56:23.370980Z,7.0
8052,8790.5,10266.0,10465.5,15833.0,14853.5,11976.5,2015-05-20T07:55:59.412167Z,2.0
8057,8159.0,9523.5,9690.5,14422.5,12836.0,10781.0,2015-05-18T08:07:08.417472Z,1.0
8061,8681.5,9913.5,9937.5,16981.5,14649.5,12040.5,2015-05-20T07:56:23.370980Z,1.0
8059,8653.0,9661.0,9929.0,13782.0,12004.0,10093.5,2015-05-18T08:07:08.417472Z,1.0
8069,8262.5,9209.0,9273.5,14111.0,11495.0,9851.5,2015-05-20T07:54:47.569616Z,0.0
8064,8487.0,9637.5,10137.0,12782.5,14164.5,12168.0,2015-05-18T08:08:20.268495Z,1.0
8063,8722.5,9808.0,10471.0,13815.0,15873.5,13573.0,2015-05-18T08:08:20.268495Z,1.0
8070,8400.0,9288.5,9380.5,14775.5,13089.5,11132.0,2015-05-20T07:54:23.619275Z,0.0
8067,9808.0,10587.0,10037.0,9194.0,8780.0,8643.0,2015-05-17T08:14:56.134954Z,3.0
8068,9307.0,10101.0,10111.0,9092.0,8226.0,8005.0,2015-05-19T08:00:35.159230Z,1.0
8071,8205.5,9147.0,9100.5,13468.5,11784.5,9925.0,2015-05-13T07:48:59.412855Z,7.0
8072,8787.5,9844.5,10417.5,14996.0,15910.0,12734.0,2015-06-08T08:28:39.886747Z,1.0
8075,9227.5,10334.0,10903.5,15218.5,14735.0,12208.5,2011-02-28T08:25:11.413025Z,17.0
8074,8382.0,9067.0,9561.5,12710.0,13529.0,11316.5,2015-05-20T07:55:35.461826Z,0.0
8080,8262.0,8993.0,8887.0,10798.0,10124.5,9541.0,2011-08-15T08:28:37.865372Z,4.0
8076,8983.5,9716.0,10285.5,15474.0,14563.0,11692.0,2011-04-09T08:28:50.917803Z,4.0
8077,8938.5,10278.0,10898.5,15603.0,16721.5,13445.5,2015-05-18T08:07:56.318154Z,2.0
8078,8931.0,9365.0,9611.0,11729.0,11435.0,9999.5,2011-06-12T08:28:49.014470Z,2.0
8079,,,,,,,,
8053,7815.0,8374.0,8280.0,13243.0,10292.0,8778.0,2015-05-07T08:28:33.046477Z,12.0
8065,9099.5,9919.0,10470.5,16754.0,16880.0,13006.5,2015-05-24T08:22:43.263742Z,5.0
8081,9225.0,9805.0,9985.0,13753.0,12712.0,10728.5,2011-10-02T08:28:29.073866Z,3.0
8084,10055.5,12236.5,13380.0,17596.5,16650.0,13486.5,2015-05-14T08:34:13.764378Z,6.0
8082,8596.0,9789.0,9612.5,9511.5,8942.5,8537.5,2015-05-21T08:39:15.443807Z,1.0
8073,8144.5,8898.0,9034.0,12634.5,12553.5,10479.5,2015-05-29T07:49:26.369992Z,9.0
8066,8154.5,8843.5,8981.5,12276.0,11144.0,9729.0,2015-05-06T08:34:33.819066Z,13.0
8085,8363.5,9430.5,9679.0,15621.5,14167.5,11472.0,2015-05-13T07:49:23.354724Z,8.0
8086,8186.0,9240.0,9095.0,11776.0,10508.0,9137.0,2015-05-13T07:50:11.246934Z,8.0
8092,8094.5,9212.5,9341.5,15046.5,12641.0,10553.0,2015-05-18T08:07:56.318154Z,3.0
8097,8483.0,9463.5,9681.5,14107.5,13344.0,11085.5,2015-05-18T08:07:56.318154Z,3.0
8089,8326.5,9484.0,9271.0,9478.0,9582.5,9139.5,2015-05-18T08:07:56.318154Z,3.0
8087,8730.5,9390.0,9612.0,13114.0,12349.0,10305.0,2012-04-11T08:29:15.813109Z,1.0
8088,9231.5,9852.0,9900.0,13774.5,12706.0,10641.5,2012-05-13T08:29:56.305255Z,5.0
8090,8217.0,8866.5,8826.5,10283.5,9155.0,8700.0,2012-09-02T08:30:32.688758Z,40.0
8091,8217.0,8866.5,8826.5,10283.5,9155.0,8700.0,2012-09-02T08:30:32.688758Z,11.0
8098,9663.5,11893.5,13098.5,17891.5,19103.0,15818.5,2015-05-25T08:14:09.115817Z,3.0
8099,8303.5,9152.0,9107.5,15626.5,13099.5,10735.5,2015-05-29T07:50:14.279146Z,7.0
8083,,,,,,,,
8104,9328.5,10325.0,11122.0,14968.5,17067.0,13743.5,2015-05-26T08:08:21.745651Z,1.0
8108,8604.5,9113.0,9000.0,11389.0,10514.0,9030.5,2015-05-26T08:08:21.745651Z,0.0
8105,8314.5,8934.5,8991.0,11477.0,10280.0,9404.0,2013-10-07T08:31:07.897701Z,1.0
8103,9812.5,10469.5,10682.5,12989.5,10821.0,9969.5,2013-08-20T08:30:34.102810Z,0.0
8093,9268.5,10931.0,11509.5,14794.5,15035.5,12780.5,2015-05-25T08:14:33.070394Z,4.0
8101,8766.0,9594.0,10219.0,13828.5,15454.5,13043.5,2015-05-26T08:07:57.799130Z,1.0
8106,9642.5,9820.5,9850.0,9785.0,8640.5,8102.5,2015-05-26T08:07:57.799130Z,1.0
8107,9113.5,10095.0,11310.5,14723.0,17722.0,14615.5,2015-05-27T08:01:23.834852Z,2.0
8110,9145.5,10002.0,11005.5,14659.5,17181.0,13954.5,2015-05-27T08:01:23.834852Z,1.0
8096,,,,,,,,
8102,7730.0,8609.0,8419.0,8394.0,8154.0,7915.5,2015-05-18T08:07:56.318154Z,7.0
8094,,,,,,,,
8109,8338.0,9194.5,9559.5,14059.0,14286.0,11371.0,2015-05-29T07:49:50.328805Z,3.0
8111,9126.0,9988.5,10952.0,14187.5,16602.5,13078.0,2015-05-26T08:07:57.799130Z,0.0
8116,8575.5,9435.5,9720.5,14839.5,14005.0,11605.0,2015-05-27T08:01:23.834852Z,1.0
8117,8774.0,9375.0,9664.0,13356.0,14011.0,11696.5,2015-05-27T08:01:23.834852Z,0.0
8112,7704.5,8401.5,8608.5,10804.0,9877.5,8931.0,2014-06-28T08:34:57.210635Z,4.0
8095,,,,,,,,
8114,9211.0,10025.0,10856.5,14708.5,15768.5,13077.0,2015-05-26T08:08:21.745651Z,0.0
8115,9336.5,9966.0,10822.0,13327.0,15905.5,13758.5,2015-05-26T08:08:21.745651Z,0.0
8118,8405.0,9022.5,9308.0,11704.5,11529.0,9823.5,2015-06-07T08:34:47.892623Z,2.0
8123,8497.0,9447.0,9468.5,16476.5,14590.0,11646.5,2015-05-29T07:49:50.328805Z,2.0
8100,,,,,,,,
8124,8969.5,10021.0,10662.0,13956.5,15513.5,13081.0,2015-05-27T08:01:47.785193Z,0.0
8125,8355.5,9088.5,9239.5,10698.5,9427.5,8399.0,2015-05-27T08:01:47.785193Z,0.0
8122,8279.0,8927.5,9048.0,13611.5,13485.5,11110.5,2015-05-27T08:00:59.892983Z,0.0
8131,8002.0,9325.0,9096.5,7986.0,7921.0,7818.5,2015-05-27T08:00:12.000773Z,5.0
8121,8002.0,9325.0,9096.5,7986.0,7921.0,7818.5,2015-05-27T08:00:12.000773Z,0.0
8130,8547.0,9681.5,9502.5,12688.5,11549.0,9551.5,2015-05-30T08:33:06.885826Z,1.0
8128,8572.5,9702.5,10541.5,14406.5,15351.5,12549.0,2015-05-27T08:01:23.834852Z,1.0
8113,7967.5,8826.0,8781.5,12651.5,11301.5,9797.0,2014-10-02T08:35:23.631439Z,9.0
8129,8668.5,9696.0,10136.5,15078.0,14862.0,12102.5,2015-05-29T07:50:14.279146Z,0.0
8127,9122.5,10127.5,10501.5,13709.0,15634.0,13508.0,2013-10-15T08:37:05.118461Z,0.0
8049,8616.0,9058.5,9403.0,13312.5,11896.5,10709.0,2015-05-06T08:34:33.819066Z,8.0
8126,8934.0,10485.5,11523.5,16746.5,15474.0,12902.0,2015-05-25T08:14:33.070394Z,2.0
8132,8228.0,9153.0,9469.0,13061.0,12467.0,10283.0,2014-06-28T08:34:57.210635Z,5.0
8119,8225.0,8780.0,8912.0,11005.0,10500.5,9323.0,2015-07-25T08:34:58.661205Z,4.0
8133,8776.5,9721.5,10669.0,13284.0,14812.0,12894.0,2015-05-27T08:01:23.834852Z,5.0
8120,8335.0,9046.0,9151.0,11889.0,11525.5,10109.0,2015-08-10T08:35:03.127498Z,8.0
8058,8356.0,9362.0,9226.5,13382.5,11890.0,10197.5,2015-05-18T08:07:08.417472Z,1.0
8060,8272.0,9131.5,9118.5,15321.5,13415.5,10697.0,2015-05-13T07:50:11.246934Z,6.0
