Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,image_date,days_offset,pet,ppt,tmax,tmin,q
-27.3,28.586944,2015-07-01,161.071,361.0,20.0,9713.0,11102.0,12743.0,14996.5,18034.0,15092.5,2015-07-06T08:02:24.909795Z,5.0,185.6,15.9,18.56,-0.88,0.8
-27.802778,28.768333,2015-07-01,131.117,322.0,20.0,8300.5,9041.5,9503.5,10847.5,12152.0,10460.0,2015-06-28T08:02:05.300582Z,3.0,181.8,16.0,17.359999,-0.51,0.8
-33.7075,18.97444444,2015-01-28,10.0,42.2,20.0,8637.0,9633.5,9998.5,14255.5,13714.5,11522.5,2015-01-22T08:35:10.861155Z,6.0,203.1,16.2,31.46,17.48,0.8
-33.7075,18.97444444,2015-02-19,10.0,44.1,20.0,9045.5,9855.0,10271.5,14549.5,12703.0,10650.5,2015-02-15T08:33:54.841310Z,4.0,203.1,3.3000000000000003,30.57,16.17,0.2
-33.7075,18.97444444,2015-03-25,10.0,49.9,20.0,8899.0,9521.0,9902.0,14167.5,12874.5,11441.0,2015-03-27T08:34:43.061669Z,2.0,203.1,3.4000000000000004,30.97,16.26,0.2
-27.935,26.126667,2015-07-01,169.55,1146.0,20.0,8719.0,9843.5,10495.0,12462.5,15242.5,13375.0,2015-07-05T08:08:21.267584Z,4.0,222.8,11.0,19.42,0.84,0.6000000000000001
-28.141944,26.417778,2015-07-01,154.131,1154.0,20.0,8620.5,9362.5,9923.5,11981.5,14261.0,12654.5,2015-07-05T08:08:21.267584Z,4.0,220.40001,13.9,18.3,1.09,0.7000000000000001
-27.671111,27.236944,2015-07-01,159.263,400.0,20.0,9167.0,9836.5,10554.5,11880.5,13732.5,12354.0,2015-07-05T08:08:21.267584Z,4.0,209.5,9.4,19.57,2.29,0.5
-28.75,30.442778,2015-07-02,75.654,200.6,20.0,10124.0,10710.0,11273.0,12336.0,12506.0,11842.0,2015-07-08T07:50:28.113374Z,6.0,181.40001,14.5,23.359999,8.0,0.7000000000000001
-29.161667,30.629722,2015-07-02,39.76,110.1,20.0,9085.0,9810.0,10465.0,13111.0,14566.0,12354.0,2015-07-08T07:50:28.113374Z,6.0,155.0,26.6,18.55,6.6,1.3
-27.4275,28.525833,2015-07-02,36.218,97.6,20.0,9796.0,11228.0,12849.0,16603.5,18920.5,15556.5,2015-06-28T08:02:05.300582Z,4.0,186.1,15.5,18.24,-0.90999997,0.8
-27.802778,28.768333,2015-07-02,129.354,320.5,20.0,8300.5,9041.5,9503.5,10847.5,12152.0,10460.0,2015-06-28T08:02:05.300582Z,4.0,181.8,16.0,17.359999,-0.51,0.8
-28.376944,24.303056,2015-07-02,224.833,1506.0,20.0,8928.5,10237.5,10916.0,12998.5,14380.5,12719.0,2015-07-12T08:15:00.631172Z,10.0,230.7,5.7,21.02,2.99,0.3
-29.744167,29.905833,2015-07-03,40.3,87.0,5.0,8888.5,10227.0,10866.0,13890.0,14698.5,12065.0,2015-07-07T07:56:25.065169Z,4.0,161.0,25.0,20.13,4.49,1.2000000000000002
-27.573056,24.746389,2015-07-03,165.537,769.0,37.0,10653.0,11388.0,12292.0,15017.5,16087.5,14080.0,2015-07-04T08:14:45.508558Z,1.0,235.0,4.5,20.55,2.76,0.2
-27.902778,24.615556,2015-07-03,178.832,1020.0,20.0,10620.0,11552.0,12834.5,15360.0,17927.5,15240.5,2015-07-04T08:14:45.508558Z,1.0,230.90001,5.800000000000001,21.21,3.54,0.3
-25.99136,27.84208,2015-07-06,100.065,539.0,20.0,9015.5,9756.0,10637.5,13824.0,15487.5,13478.0,2015-07-05T08:07:57.317243Z,1.0,187.6,6.300000000000001,20.43,3.11,0.3
-26.45,28.085833,2015-07-06,124.713,905.0,61.0,9591.0,10435.5,11815.0,14057.5,17720.0,14804.0,2015-07-06T08:02:00.961412Z,0.0,186.7,12.9,19.66,1.55,0.6000000000000001
-22.225556,29.990556,2015-07-07,151.353,1219.0,20.0,9266.0,9770.0,9870.5,9171.0,8406.0,8168.0,2015-07-06T08:00:49.125133Z,1.0,192.8,3.7,27.55,9.16,0.2
-23.658056,31.05,2015-07-07,93.219,472.0,20.0,8305.0,9325.5,9908.5,13602.0,14695.5,12508.0,2015-06-21T07:54:39.862512Z,16.0,177.1,9.5,27.51,10.2699995,0.5
-27.363611,31.783333,2015-07-07,271.227,672.5,20.0,9011.0,9471.0,9215.0,15845.0,12433.0,9393.0,2015-07-08T07:50:04.163726Z,1.0,170.5,18.8,25.93,10.91,0.9
-26.861111,28.884722,2015-07-07,163.44,591.0,20.0,9480.0,10420.5,11877.0,14232.0,17884.5,14877.0,2015-07-06T08:02:24.909795Z,1.0,182.40001,20.5,18.72,-0.21,1.0
-27.00222,28.76528,2015-07-07,131.25,379.0,20.0,9813.0,10699.0,12057.5,14703.5,19999.0,15985.0,2015-07-06T08:02:24.909795Z,1.0,183.40001,19.6,18.73,-0.51,1.0
-27.3,28.586944,2015-07-07,169.879,371.0,20.0,9713.0,11102.0,12743.0,14996.5,18034.0,15092.5,2015-07-06T08:02:24.909795Z,1.0,185.6,15.9,18.56,-0.88,0.8
-31.396,29.2651,2015-07-07,109.831,254.6,20.0,9078.0,10851.0,10700.0,11612.5,11123.5,10332.0,2015-07-07T07:57:12.974323Z,0.0,155.7,84.4,21.15,10.849999,4.2
-31.554722,29.245556,2015-07-07,88.754,259.3,20.0,10107.5,12209.5,12756.5,18968.0,18606.0,17157.5,2015-07-07T07:57:12.974323Z,0.0,145.2,86.30000000000001,21.23,11.15,4.3
-34.031944,22.053333,2015-07-07,30.74,421.0,21.0,7339.0,7639.0,7444.0,8775.0,7981.0,7665.0,2015-07-19T08:22:26.226912Z,12.0,162.7,53.400000000000006,19.47,8.46,2.7
-25.45963889,28.26430556,2015-07-07,198.146,749.0,168.0,9517.0,9851.0,10440.0,13131.0,14853.0,12639.0,2015-07-06T08:02:00.961412Z,1.0,192.90001,8.5,23.9,4.43,0.4
-25.81048333,27.90955222,2015-07-08,155.139,655.0,100.0,9371.0,9912.0,10573.0,12674.0,15060.5,12714.0,2015-07-06T08:02:00.961412Z,2.0,191.90001,6.300000000000001,21.869999,3.78,0.3
-29.641944,30.6875,2015-07-08,78.977,346.0,20.0,8969.0,9487.5,9606.0,11699.0,11475.0,10036.0,2015-07-08T07:50:28.113374Z,0.0,158.7,35.800000000000004,22.71,10.16,1.8
-23.23572222,27.717,2015-07-08,13.217,96.4,44.0,9330.0,10199.0,10490.5,12529.5,13076.0,11314.5,2015-07-13T08:07:26.431273Z,5.0,201.2,7.5,26.42,5.45,0.4
-24.670833,28.560833,2015-07-08,14.904,65.2,20.0,9406.0,10262.0,11185.5,14302.5,16702.0,13984.5,2015-07-06T08:01:37.014552Z,2.0,187.5,6.0,23.46,4.02,0.3
-22.91028,29.61111,2015-07-08,23.882,84.1,20.0,9878.0,10680.0,10883.0,14745.0,14352.0,12090.0,2015-07-06T08:01:13.069131Z,2.0,179.1,5.1000000000000005,26.18,7.73,0.3
-26.970278,27.211111,2015-07-08,130.608,714.0,20.0,7904.5,8612.0,8385.5,7968.5,7704.0,7573.5,2015-07-05T08:08:21.267584Z,3.0,199.8,9.4,19.58,2.04,0.5
-27.38972222,26.46388889,2015-07-08,89.795,731.0,20.0,7856.0,9105.0,8730.5,8809.5,9137.0,8771.0,2015-07-05T08:08:21.267584Z,3.0,219.6,12.1,20.289999,2.47,0.6000000000000001
-30.534167,24.961944,2015-07-08,265.779,626.0,20.0,10145.0,10856.5,11399.5,12777.0,14204.0,12727.0,2015-07-04T08:15:33.409663Z,4.0,229.2,24.200000000000003,13.679999,-0.85999995,1.2000000000000002
-30.570833,29.150556,2015-07-08,107.228,206.6,20.0,8960.5,10676.5,11960.0,14585.0,15717.0,13047.5,2015-07-07T07:56:49.015510Z,1.0,159.7,36.1,16.59,2.36,1.8
-31.104278,29.399722,2015-07-08,105.134,239.7,20.0,9629.5,9977.0,10229.0,12321.0,12275.0,10402.0,2015-07-08T07:51:16.017210Z,0.0,154.2,69.3,19.42,7.8799996,3.5
-30.77586667,29.03221667,2015-07-08,149.789,299.8,20.0,8941.0,10712.5,11597.5,15045.0,15342.0,12714.5,2015-07-07T07:56:49.015510Z,1.0,162.90001,42.1,18.939999,5.83,2.1
-34.039722,22.133333,2015-07-08,22.042,347.0,20.0,7660.5,9093.5,9058.0,18090.0,13198.0,9984.5,2015-07-19T08:22:26.226912Z,11.0,161.8,55.7,19.64,8.94,2.8000000000000003
-34.02861,22.22222,2015-07-08,73.087,1252.0,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,159.2,59.8,19.41,9.03,3.0
-32.94583,18.33667,2015-12-03,74.8,1319.0,20.0,10044.0,11435.0,12343.0,15553.5,19128.5,15071.5,2015-11-30T08:36:07.760805Z,3.0,198.90001,7.2,29.56,15.79,0.4
-33.464444,18.740556,2011-07-20,202.17,1482.0,10.0,9983.5,10305.5,10326.0,15817.0,12863.0,11188.0,2011-06-28T08:28:44.500805Z,22.0,212.1,32.2,18.25,6.73,1.6
-33.464444,18.740556,2011-08-17,233.169,1482.0,30.0,8536.0,9694.0,9604.0,18964.0,13584.5,10618.0,2011-08-15T08:28:37.865372Z,2.0,212.1,58.7,19.17,6.7999997,2.9000000000000004
-33.464444,18.740556,2011-09-14,285.958,1482.0,10.0,8561.0,9616.0,9861.5,17554.5,14051.0,11122.5,2011-09-16T08:28:29.902386Z,2.0,212.1,22.8,20.91,8.8,1.1
-33.464444,18.740556,2011-10-12,256.269,1482.0,12.0,9391.0,10637.5,12052.0,16611.0,18060.5,14216.5,2011-11-03T08:28:36.896620Z,22.0,212.1,13.5,24.0,11.04,0.7000000000000001
-33.464444,18.740556,2011-11-09,212.439,1482.0,15.0,9391.0,10637.5,12052.0,16611.0,18060.5,14216.5,2011-11-03T08:28:36.896620Z,6.0,212.1,27.1,25.67,12.179999,1.4
-33.464444,18.740556,2012-06-26,180.357,1482.0,10.0,9214.0,10237.5,10817.0,16425.0,16120.0,12822.5,2012-05-13T08:29:56.305255Z,44.0,205.40001,81.7,18.25,8.25,4.1000000000000005
-33.464444,18.740556,2012-07-24,159.999,1482.0,65.0,8456.0,9550.5,9606.0,18025.0,13095.5,10180.0,2012-09-02T08:30:32.688758Z,40.0,214.3,82.60000000000001,16.539999,5.98,11.7
-27.01011111,26.69808333,2015-07-09,132.578,793.0,20.0,7877.0,8717.0,8774.5,10835.0,10315.5,9252.5,2015-07-05T08:08:21.267584Z,4.0,210.0,7.7,20.0,2.97,0.4
-33.464444,18.740556,2012-09-18,233.441,1482.0,10.0,8456.0,9550.5,9606.0,18025.0,13095.5,10180.0,2012-09-02T08:30:32.688758Z,16.0,214.3,56.1,19.8,8.26,2.8000000000000003
-33.464444,18.740556,2012-10-16,244.306,1482.0,18.0,8778.0,9822.0,10468.0,16941.0,14061.0,11126.0,2012-10-20T08:31:00.842730Z,4.0,214.3,28.9,23.41,11.53,1.4
-33.464444,18.740556,2012-11-15,279.875,1482.0,10.0,9632.0,11058.5,12477.0,17512.5,18529.5,14686.5,2012-11-21T08:31:12.637414Z,6.0,214.3,8.8,27.47,13.44,0.4
-24.282222,28.090278,2015-07-09,25.317,91.4,20.0,8385.0,9086.5,9764.0,13299.0,14101.5,11590.0,2015-07-05T08:07:33.366902Z,4.0,187.3,11.2,23.869999,2.73,0.6000000000000001
-33.464444,18.740556,2013-07-24,171.172,1462.0,189.0,8821.0,9668.5,9432.5,18354.0,13511.0,10500.0,2013-08-04T08:30:28.774417Z,11.0,195.7,43.0,18.55,8.179999,2.1
-33.464444,18.740556,2013-08-21,161.491,1462.0,83.0,9966.0,10986.0,10911.5,21004.0,14153.5,11047.5,2013-08-20T08:30:34.102810Z,1.0,195.7,147.3,17.22,7.29,75.60000000000001
-33.464444,18.740556,2013-09-11,189.708,1462.0,79.0,8492.0,9659.0,9527.0,18654.0,13443.0,10344.0,2013-09-05T08:30:45.664730Z,6.0,195.7,66.60000000000001,18.3,7.85,3.3000000000000003
-33.464444,18.740556,2013-10-09,210.091,1462.0,29.0,8602.0,9809.0,9983.0,18837.0,14402.0,11344.0,2013-10-07T08:31:07.897701Z,2.0,195.7,17.2,23.81,11.98,0.9
-33.464444,18.740556,2013-11-06,218.495,1462.0,14.0,10429.0,11504.0,12560.0,19766.5,18961.0,14455.0,2013-11-08T08:31:22.722761Z,2.0,195.7,9.3,27.26,14.07,0.5
-33.464444,18.740556,2013-11-27,212.625,1462.0,29.0,9239.0,10377.0,11328.5,16072.0,17222.5,13837.0,2013-11-24T08:31:27.688602Z,3.0,195.7,9.3,27.26,14.07,0.5
-33.464444,18.740556,2014-07-16,235.617,1161.0,20.0,8139.0,9133.0,8936.0,19224.5,12301.5,9820.0,2014-07-14T08:35:05.598947Z,2.0,210.7,95.1,17.75,7.23,33.800000000000004
-33.464444,18.740556,2014-08-27,177.8,1161.0,22.0,8155.0,9260.5,8963.0,19400.5,12803.0,9901.5,2014-08-31T08:35:19.035644Z,4.0,210.7,85.80000000000001,19.17,8.99,17.1
-33.464444,18.740556,2014-10-01,217.664,1161.0,126.0,8422.5,9606.5,9694.5,18974.0,13952.5,10925.5,2014-10-02T08:35:23.631439Z,1.0,210.7,3.8,26.74,12.19,0.2
-33.464444,18.740556,2014-10-29,258.011,1161.0,20.0,8972.0,10171.0,11054.5,17453.0,15849.0,12405.0,2014-10-26T08:33:19.655293Z,3.0,210.7,3.8,26.74,12.19,0.2
-23.23572222,27.717,2015-07-09,17.675,72.1,20.0,9330.0,10199.0,10490.5,12529.5,13076.0,11314.5,2015-07-13T08:07:26.431273Z,4.0,201.2,7.5,26.42,5.45,0.4
-33.464444,18.740556,2015-07-23,246.806,1161.0,83.0,8309.5,9255.5,9328.5,17418.5,13070.0,10436.5,2015-07-25T08:34:58.661205Z,2.0,204.3,79.30000000000001,16.81,7.33,30.9
-33.464444,18.740556,2015-08-20,334.001,1161.0,30.0,21711.0,23147.0,23180.0,28829.0,23822.0,20771.0,2015-08-18T08:34:57.661677Z,2.0,204.3,44.8,17.44,6.7999997,2.2
-33.464444,18.740556,2015-09-17,308.616,1161.0,20.0,8465.0,9532.5,9529.5,17669.0,14158.5,11397.5,2015-09-19T08:35:11.219048Z,2.0,204.3,23.700000000000003,21.689999,10.099999,1.2000000000000002
-26.648056,27.089444,2015-07-09,247.713,733.0,20.0,8958.5,10301.0,11226.0,14225.0,15712.0,12988.0,2015-07-05T08:08:21.267584Z,4.0,197.3,8.200000000000001,20.0,2.1399999,0.4
-26.880278,26.965,2015-07-09,249.856,801.0,20.0,9331.0,10556.5,11714.5,15108.5,17732.5,14826.5,2015-07-05T08:08:21.267584Z,4.0,201.8,9.9,20.119999,2.61,0.5
-26.98472222,26.63227778,2015-07-09,137.631,1293.0,148.0,9379.5,10606.0,11738.5,15193.5,16779.5,14064.5,2015-07-05T08:08:21.267584Z,4.0,207.8,7.9,19.84,2.9099998,0.4
-31.031389,28.883333,2015-07-09,74.267,163.9,20.0,9170.0,10946.0,11246.0,12999.5,12344.0,10994.5,2015-07-07T07:57:12.974323Z,2.0,161.1,43.3,19.039999,5.83,2.2
-33.72266667,18.61691667,2014-06-11,115.313,1110.0,26.0,8139.0,9052.0,8854.5,15697.0,11308.0,9246.5,2014-06-12T08:34:55.279494Z,1.0,192.6,107.2,18.449999,8.13,5.4
-30.86013889,29.07125,2015-07-09,132.197,267.1,20.0,9232.5,11319.5,11821.5,13917.5,13356.0,11678.5,2015-07-07T07:56:49.015510Z,2.0,161.8,42.900000000000006,19.119999,6.0,2.1
-33.970833,22.548333,2011-01-20,5.0,132.1,86.0,7950.0,8340.0,8121.5,13983.5,10430.5,8554.0,2011-02-07T08:07:03.185031Z,18.0,146.0,27.9,24.789999,16.76,1.4
-33.970833,22.548333,2011-02-28,5.356,138.0,10.0,7743.0,8170.5,7880.5,13932.0,10364.0,8560.0,2011-03-19T08:10:38.366675Z,19.0,146.0,17.2,25.63,17.97,0.9
-33.970833,22.548333,2011-04-04,8.62,299.7,21.0,8178.0,8756.0,8351.0,16133.5,11387.0,8796.5,2011-04-03T08:12:40.758044Z,1.0,146.0,20.6,22.42,12.71,1.0
-33.970833,22.548333,2011-05-03,7.103,307.2,10.0,8238.5,8060.0,7745.0,9585.0,8101.0,7558.0,2011-05-06T08:10:41.532041Z,3.0,146.0,29.1,22.66,12.9,1.5
-33.970833,22.548333,2011-07-05,5.143,115.2,26.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,146.0,91.7,18.68,8.78,35.0
-33.970833,22.548333,2011-08-31,5.0,119.0,13.0,8041.5,8508.5,8153.0,13783.5,10264.0,8631.0,2011-09-02T08:16:13.071375Z,2.0,154.2,68.60000000000001,19.73,8.55,3.4000000000000004
-33.970833,22.548333,2011-09-14,12.748,171.5,55.0,8041.5,8508.5,8153.0,13783.5,10264.0,8631.0,2011-09-02T08:16:13.071375Z,12.0,154.2,8.6,20.26,10.07,0.4
-33.970833,22.548333,2011-10-11,7.316,157.3,10.0,8333.0,8960.0,8610.0,18046.5,11633.5,9145.0,2011-10-29T08:10:26.571328Z,18.0,154.2,32.800000000000004,21.27,11.679999,1.6
-33.970833,22.548333,2011-11-25,5.0,109.3,10.0,8058.0,8756.5,8338.0,16572.0,10981.5,9005.0,2011-11-30T08:10:47.968533Z,5.0,154.2,84.9,21.42,11.99,4.2
-33.970833,22.548333,2012-01-20,7.464,175.2,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,136.1,24.0,26.32,17.789999,1.2000000000000002
-33.970833,22.548333,2012-03-20,5.0,217.6,10.0,7631.0,8182.0,7827.0,13527.0,10120.5,8472.0,2012-03-12T08:17:21.653310Z,8.0,136.1,57.6,25.08,16.109999,2.9000000000000004
-34.005833,22.351111,2015-07-09,31.047,1055.0,20.0,7834.0,9193.0,9089.5,17609.5,14641.0,12199.0,2015-07-03T08:22:17.077705Z,6.0,156.5,66.0,19.07,9.32,3.3000000000000003
-33.970833,22.548333,2012-07-09,5.0,162.0,10.0,7867.0,8736.0,8297.5,14732.0,10596.0,8945.0,2012-07-02T08:17:50.834242Z,7.0,149.3,105.3,17.58,6.72,8.700000000000001
-33.970833,22.548333,2012-08-17,5.0,127.9,10.0,8547.5,8973.5,8723.5,13651.0,10602.0,9022.5,2012-08-28T08:12:19.757243Z,11.0,149.3,57.7,18.699999,8.3,2.9000000000000004
-33.970833,22.548333,2012-09-19,5.0,187.7,10.0,7937.5,8501.0,8312.0,13992.0,10396.0,8619.5,2012-09-20T08:18:20.416400Z,1.0,149.3,14.3,19.15,9.17,0.7000000000000001
-33.970833,22.548333,2012-10-17,5.0,178.4,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,149.3,113.8,19.96,11.74,5.7
-33.970833,22.548333,2012-11-23,5.0,181.5,16.0,7577.5,8017.5,7768.0,10719.0,8698.0,7925.5,2012-11-23T08:18:51.243624Z,0.0,149.3,34.800000000000004,23.039999,13.58,1.7000000000000002
-33.970833,22.548333,2012-12-13,5.0,127.5,11.0,8039.0,8591.5,8278.0,15768.5,10896.0,8878.5,2012-12-18T08:13:11.587497Z,5.0,149.3,17.900000000000002,24.779999,16.09,0.9
-33.970833,22.548333,2013-01-30,5.196,161.6,15.0,7891.0,8360.5,8063.0,14050.0,10119.0,8527.0,2013-01-26T08:19:27.639574Z,4.0,144.0,39.3,25.3,16.97,2.0
-33.970833,22.548333,2013-02-13,6.311,140.8,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,144.0,43.8,25.939999,16.699999,2.2
-22.43772222,31.07805556,2015-07-10,54.417,192.0,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,196.40001,2.7,29.269999,11.09,0.1
-33.970833,22.548333,2013-06-19,5.0,189.4,10.0,8503.0,8938.5,8491.0,14030.5,10504.5,8649.5,2013-06-12T08:12:45.292424Z,7.0,144.0,34.0,19.359999,8.5199995,1.7000000000000002
-33.970833,22.548333,2013-07-19,11.101,175.7,10.0,7837.0,8430.0,8070.5,14875.5,10575.0,8730.5,2013-07-22T08:19:02.282221Z,3.0,141.2,28.8,20.41,9.98,1.4
-33.970833,22.548333,2013-08-21,5.0,152.5,12.0,7804.0,8448.5,8071.0,14811.5,10413.5,8708.0,2013-08-23T08:19:07.538798Z,2.0,141.2,71.60000000000001,19.06,8.19,3.6
-33.970833,22.548333,2013-09-20,7.524,160.26,10.0,7887.5,8526.0,8211.0,13792.0,10543.0,8841.0,2013-09-23T08:18:34.542838Z,3.0,141.2,9.9,19.01,8.389999,0.5
-33.970833,22.548333,2013-10-17,13.683,176.7,10.0,8257.0,8883.0,8573.0,14767.0,11380.0,9222.0,2013-10-18T08:13:06.944859Z,1.0,141.2,134.5,21.16,11.95,6.7
-33.970833,22.548333,2013-11-05,6.508,144.06,10.0,7949.0,8524.0,8237.5,14085.0,10553.0,8760.5,2013-11-10T08:19:25.887063Z,5.0,141.2,79.60000000000001,23.17,14.009999,4.0
-33.970833,22.548333,2013-11-08,5.0,141.3,61.0,7949.0,8524.0,8237.5,14085.0,10553.0,8760.5,2013-11-10T08:19:25.887063Z,2.0,141.2,79.60000000000001,23.17,14.009999,4.0
-33.970833,22.548333,2014-01-15,6.604,98.06,10.0,7847.5,8501.5,7989.5,16081.5,10575.0,8734.0,2014-01-14T08:18:15.278892Z,1.0,143.0,92.2,25.699999,17.99,4.6000000000000005
-33.970833,22.548333,2014-03-05,5.0,147.8,10.0,7701.0,8155.0,7908.0,13722.0,9846.0,8422.0,2014-03-02T08:20:00.896724Z,3.0,143.0,40.2,23.859999,15.059999,2.0
-33.970833,22.548333,2014-04-02,10.0,164.1,20.0,7750.0,8298.0,7869.0,15196.5,10258.5,8482.5,2014-04-04T08:17:16.002002Z,2.0,143.0,81.9,23.55,13.009999,4.1000000000000005
-33.970833,22.548333,2014-05-08,10.0,140.6,20.0,7697.5,8242.0,7871.0,15567.5,10113.5,8477.5,2014-05-06T08:16:42.577382Z,2.0,143.0,31.3,22.699999,12.0,1.6
-28.7115,24.07288889,2015-07-13,156.781,509.0,20.0,8515.5,10117.0,10671.0,12851.0,13601.0,11721.0,2015-07-19T08:21:14.367417Z,6.0,231.5,5.6000000000000005,20.66,2.55,0.3
-33.970833,22.548333,2014-07-09,10.0,179.1,20.0,11567.0,12356.0,13303.0,19403.0,15697.0,13519.0,2014-07-09T08:16:55.848048Z,0.0,155.6,15.9,19.949999,8.95,0.8
-33.970833,22.548333,2014-08-06,10.0,200.5,20.0,8542.0,8796.5,8655.0,14243.0,10157.0,8542.5,2014-08-02T08:14:43.589927Z,4.0,155.6,26.3,20.34,10.0,1.3
-33.970833,22.548333,2014-09-03,10.0,170.6,20.0,7812.5,8325.0,8040.5,14100.0,10334.5,8621.5,2014-09-02T08:23:22.257396Z,1.0,155.6,60.3,21.46,10.62,3.0
-33.970833,22.548333,2014-10-08,10.0,155.5,20.0,7680.0,8288.5,7970.5,14288.5,10400.0,8725.0,2014-10-04T08:23:26.810977Z,4.0,155.6,10.6,22.88,12.54,0.5
-33.970833,22.548333,2015-01-07,10.0,131.2,20.0,7850.5,8593.0,8105.0,15951.0,10777.0,8782.0,2015-01-08T08:22:54.978845Z,1.0,57.600002,27.200000000000003,26.17,16.81,1.4
-33.970833,22.548333,2015-02-04,10.0,180.7,20.0,7867.5,8486.5,8068.0,15054.5,10563.5,8814.5,2015-02-02T08:17:01.681201Z,2.0,154.6,27.8,25.029999,15.429999,1.4
-33.970833,22.548333,2015-03-05,10.0,151.1,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,154.6,31.4,25.72,15.87,1.6
-33.970833,22.548333,2015-04-08,10.0,111.2,20.0,7728.0,8312.5,7904.5,14826.0,10246.0,8527.0,2015-04-07T08:16:27.493563Z,1.0,154.6,62.6,22.289999,12.429999,3.1
-33.970833,22.548333,2015-05-07,10.0,159.5,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,154.6,25.1,23.01,12.09,1.3
-33.970833,22.548333,2015-06-02,10.0,109.8,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,154.6,64.60000000000001,19.689999,9.559999,3.2
-33.970833,22.548333,2015-07-08,4.8,154.4,22.0,7516.0,8118.5,7702.5,12493.5,9087.5,8097.5,2015-07-12T08:16:36.445245Z,4.0,154.6,73.0,18.41,9.58,3.6
-33.970833,22.548333,2015-08-05,10.0,143.1,20.0,7662.0,8213.0,7965.5,13878.0,10231.5,8553.5,2015-08-04T08:22:53.098321Z,1.0,154.6,36.9,18.33,7.8799996,1.8
-33.970833,22.548333,2015-09-02,10.0,111.0,20.0,7781.5,8379.5,8038.5,14026.0,10173.5,8571.5,2015-09-05T08:22:41.911561Z,3.0,154.6,93.0,20.77,10.94,4.7
-33.970833,22.548333,2015-10-06,10.0,129.5,20.0,7789.5,8248.0,7870.5,12534.0,9251.0,8062.0,2015-10-08T08:17:08.525282Z,2.0,154.6,38.400000000000006,23.109999,13.46,1.9
-33.970833,22.548333,2015-11-04,10.0,132.7,20.0,48792.0,46670.0,46252.5,44698.0,17597.5,16634.0,2015-11-01T08:17:11.710983Z,3.0,154.6,87.0,22.449999,12.91,4.3
-33.970833,22.548333,2015-12-03,10.0,135.2,20.0,7935.0,8630.5,8090.0,16898.0,10895.0,8861.5,2015-12-03T08:17:13.532175Z,0.0,154.6,16.1,25.99,16.72,0.8
-34.005833,22.351111,2011-01-21,13.069,354.0,10.0,8465.5,9041.0,9049.0,15884.5,14091.5,10808.5,2011-02-07T08:07:03.185031Z,17.0,149.3,25.1,25.3,16.699999,1.3
-34.005833,22.351111,2011-02-11,5.0,424.0,10.0,8465.5,9041.0,9049.0,15884.5,14091.5,10808.5,2011-02-07T08:07:03.185031Z,4.0,149.3,15.1,25.76,17.99,0.8
-34.005833,22.351111,2011-03-17,5.0,528.0,10.0,8512.5,9055.0,9234.5,14082.5,14232.5,11134.0,2011-03-26T08:16:26.480988Z,9.0,149.3,25.4,26.13,15.96,1.3
-34.005833,22.351111,2011-04-19,18.134,634.0,19.0,8403.0,9262.0,9288.5,14345.0,13994.5,11001.0,2011-04-19T08:12:33.815000Z,0.0,149.3,19.700000000000003,22.67,12.66,1.0
-34.005833,22.351111,2011-05-17,5.0,472.0,10.0,8813.0,9308.0,9178.5,14716.0,12694.5,9726.0,2011-05-06T08:10:41.532041Z,11.0,149.3,25.1,23.019999,12.809999,1.3
-34.005833,22.351111,2011-06-21,14.829,678.0,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,149.3,129.70000000000002,19.74,9.51,15.2
-24.679167,30.8025,2015-07-13,87.668,192.6,20.0,8518.5,9436.0,10553.0,12699.5,14810.0,13256.0,2015-07-23T07:55:20.436754Z,10.0,162.7,24.6,21.359999,5.5699997,1.2000000000000002
-34.005833,22.351111,2011-10-12,14.643,684.0,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,158.6,27.4,21.41,11.639999,1.4
-29.7775,29.470833,2015-07-13,30.712,76.5,20.0,17941.0,19844.5,21213.0,24376.5,22916.0,20602.5,2015-07-07T07:56:25.065169Z,6.0,157.8,23.700000000000003,16.63,-0.12,1.2000000000000002
-29.744167,29.905833,2015-07-13,49.883,95.3,20.0,8898.0,9927.0,10668.0,14013.0,15828.0,12830.0,2015-07-16T07:50:43.158285Z,3.0,161.0,25.0,20.13,4.49,1.2000000000000002
-29.160278,26.573333,2015-07-13,186.701,557.0,193.0,9044.5,10553.0,11406.0,13056.0,14034.5,12566.5,2015-07-05T08:08:45.217925Z,8.0,220.1,15.5,17.91,0.37,0.8
